SMILES,ACT
CCc1cc(CNC(=O)CNCC(=O)N2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc(CC)c1CC,0
COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C,0
Cc1nc2cnc(Oc3ccc4ncsc4c3)cc2c(=O)n1CC1CCCN(C(C)C)C1,1
CCN(CC)CCCCCCCCOC(=O)c1cc(OC)c(OC)c(OC)c1,1
CN(C)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,0
CN1CCN(c2ccc3ccccc3n2)CC1,0
C(CCOCC1CO1)COCC1CO1,0
CC(c1cccnc1F)c1c(CCN(C)C)sc2ccccc12,1
Fc1ccc(-c2nc(C3CCNCC3)sc2-c2ccnc(NCc3ccncc3)n2)cc1,1
CCCCC1CC(N(C)C(C)C)CCC1NC(=O)CNC(=O)c1cccc(C(F)(F)F)c1,1
N#Cc1c[nH]c(C(=O)Nc2ccc(C3CCN(C(=O)NCCO)CC3)cc2C2=CCCCC2)n1,1
O=C(NCCN1CCCCC1)c1ccc(Oc2ncc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)cc1,1
COc1nn(C)cc1C(=O)Nc1cccc(-c2cncn2C(C)C)n1,0
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(C(C)(C)C)cc3)C2)n1C,1
O=C1CN(C2CCC(c3ccccc3)(N3CCCC(c4cc(C(F)(F)F)cc(C(F)(F)F)c4)C3=O)CC2)CCN1c1ccccc1,1
COCc1cnc(N2CCC(C3CC3CCOc3cc(F)c(CC(=O)N4CCC4)c(F)c3)CC2)nc1,0
CC(C)C1c2nc(-c3ccc(F)cc3)c(Nc3ccc(F)c(Cl)c3)n2CCN1C(=O)CN,0
O=C(C=Cc1ccc(CN(CCc2c[nH]c3ccccc23)CC(F)(F)F)cc1)NO,0
CC(=O)Nc1ccc(CC(=O)O)cc1,0
Cc1cc(N2CCC(N3CCCC3C)C2)ccc1NC(=O)c1ccccc1F,1
CC(=O)NC1CCN(Cc2ccc(OCCCc3ccc(-c4ccc(F)cc4)nn3)cc2)CC1,0
COC(=O)NCCc1cc(Cl)c(Cl)c(CN(C(=O)C2CNCCC2c2ccn(C)c(=O)c2)C2CC2)c1,0
NC1=NC2(CO1)c1cc(-c3cnc4[nH]cc(Cl)c4c3)ccc1OCC21CC1,1
CCC(O)(c1cn(Cc2ccc3c(-c4ccccc4)c(C(=O)OC)sc3c2)nn1)C(F)(F)F,1
Cc1ccccc1-c1nc2cn(-c3cccc(C#N)c3)nc2c(=O)n1CC1CCCN(C(C)C)C1,0
COc1ccc(-c2cc(-c3ccc4c(c3)CN(C(C)C)C4=O)on2)cn1,0
Cc1cnc(N2CCC(C3CCN(c4cc(C)nc(C#N)n4)CC3)CC2)cn1,0
CCC(CC)CNc1c(C(N)=O)cnc2ccc(-c3cnn(C)c3)cc12,1
O=C(CCCN1CC=C([N+]2=c3ccccc3=NC2=O)CC1)c1ccc(F)cc1,1
O=c1ccc2ncc(F)c3c2n1CC3(O)CC12CCC(NC=Cc3cc(F)ccc3F)(CC1)CO2,1
Fc1ccc2c(C3C[NH2+]CCC3F)c(C3CCCCCC3)[nH]c2c1,1
c1ccc(Cn2ccc3c(OC4CCN(Cc5ccccn5)CC4)ncnc32)cc1,1
Nc1ccccc1NC(=O)c1ccc(N2CCC3(CC2)C(=O)NCN3c2ccccc2)nc1,0
Oc1ccc(-c2c[nH]c(C3Cc4c([nH]c5ccccc45)C(C4CCOCC4)N3)n2)cc1,1
COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],0
Cc1noc(Cn2cc(CN(C(=O)C3CNCCC3(O)c3ccc(F)c(F)c3)C3CC3)c3c(F)cccc32)n1,1
CSc1nc(N2CC3C(C2)C3C(=O)O)ccc1C(=O)NC12CC3CC(CC(C3)C1)C2,0
CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCN(CCO)CC1,0
CNC(CC#N)C1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1,0
N#Cc1ccc(OC2CN(S(=O)(=O)c3ccc(Cl)cc3Cl)CC2(O)CN)cc1F,1
N#Cc1ccc(CCN2CCN(CCc3ccc4c(c3)COC4=O)CC2)cc1Cl,1
Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c(O)c1C2=O,0
COc1ccc(CCN2C(=O)N(NS(=O)(=O)CC#N)CC2c2ccc(OC)cc2)cc1,0
COc1c(N2CCC(C(C)N)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0
CC(=O)N1CCC2(CCN(c3ccc(C(=O)Nc4cc(-c5cccs5)ccc4N)cn3)C2)C1,1
CC1CN(CC2(C(N)=O)CCC2)CCN1S(=O)(=O)c1ccc(C(C)(O)C(F)(F)F)cc1,0
CCC(NC(=O)c1c(C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0
[NH3+]C1CN(c2ccc3nc(=O)ccn3n2)CCC1c1cc(F)c(F)cc1F,0
CC1Cn2c(nnc2-c2ccc(F)cc2)CN1C(=O)c1cccc(Cl)c1Cl,1
Cc1ccc(Br)cc1,0
Cc1ccc(OC2CCN(CCS(=O)(=O)c3ccc(O)cc3)CC2)cc1,1
O=C(c1ccc(Cl)cc1)C1CCN(CCc2ccc(Cl)c(Cl)c2)CC1,1
C[S+]([O-])c1cccc(-c2ccc3ncc(-c4ccc(S(C)(=O)=O)cc4)n3n2)c1,1
CNCc1cc(F)c(Cl)cc1Oc1ccc(Cl)c(Cl)c1,1
O=C(NCc1ccc(OC(F)(F)F)c(Cl)c1)c1ccc(S(=O)(=O)Nc2nccs2)c(F)c1,0
Nc1ncc(-c2ccc(C(=O)N3CCOCC3)cc2)cc1-c1ccc(C(F)(F)F)nc1,0
O=C1OCc2cc(CCN3CCN(CCc4ccc5c(c4)COC5=O)CC3)ccc21,1
Cn1cccc1CNC(=O)CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,1
COC(=O)c1ccc(C2CCC(N3CC(NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)cc1,1
Cc1ccc(OCC#Cc2cc(-c3n[nH]c4c3Cc3cc(CN5CCN(C)CC5)ccc3-4)cs2)cc1C,1
Cc1ncc(CNC2CCN(CCn3c(=O)ccc4ncc(F)cc43)CC2)cc1C#N,0
CC(=O)Nc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,0
N#CC1(NC(=O)C2CCCCC2C(=O)N2CCN(c3nc4c(s3)COCC4)CC2)CC1,0
COc1ccc(N(Cc2cnccc2C)C2CCN(C(C)CCNC(=O)c3c(C)cc(Cl)nc3C)CC2)cc1,1
COCCCc1cc(CN(C(=O)C2CNCCC2c2cc(=O)n(C)c3cc(Cl)ccc23)C2CC2)cc(OCCOC)c1,1
O=C(CCc1ccccc1)NC1CCC(c2ccc(O)cc2)CC1,0
COc1ccc2c(N3CCC(CCNS(N)(=O)=O)CC3)ncnc2c1,1
Oc1cc(-n2cccn2)ccc1-c1ccc(OC2CCNCC2(F)F)nn1,0
CS(=O)(=O)N1CCN(C(=O)c2cnc3ccc(F)cc3c2-c2ccc(C3(C#N)CC3)cc2)CC1,0
O=C(NCc1ccncc1)C1c2ccccc2C(=O)N1Cc1ccccc1-c1ccccc1,0
CC(C)c1ncc(C2(O)CCC(N3CC(NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)s1,0
O=C1NCC(c2ccccc2)C12CCN(C1CCCCC1(O)c1ccc(F)cc1)CC2,1
NC1=NC2(CO1)c1cc(-c3cccnc3F)ccc1Oc1c2cc(N2CCC(F)(F)C2)nc1F,1
COc1cccc2c1S(=O)(=O)C(C)C(c1ccc(OCCCN3CCCC3)cc1)O2,1
Cc1cnc(Nc2cc(N3CCN(C)CC3)nc(NC(C)c3ccc(F)cn3)n2)s1,0
CCc1cc(N2CCN(CCc3ccc(OCCCN4CCCCCC4)cc3)CC2)c2nc(CCC(=O)O)ccc2c1,0
Cc1c(C(O)CN2CCC3(CC2)OCCN(c2ccc(=O)n(C)n2)C3=O)ccc2c1COC2=O,0
CS(=O)(=O)N1CCC(n2cc(-c3cnc(N)c(-c4nc5ccccc5o4)c3)cn2)CC1,0
CCC(C)(C)OC,0
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,0
CC(=O)N(C)C1CCC(C(C(=O)N(C)C)C([NH3+])C(=O)N2CCC(F)C2)CC1,0
Cc1cc2n(n1)C(N)=NC2(c1ccccc1)c1cccc(-c2cncnc2)c1,1
CC(=O)N1CCN(c2cccc(-c3cc(-c4ccnn4CC(F)(F)F)c4c(N)ncnn34)c2)C(=O)C1(C)C,0
CCc1nc2cc3c(c(C)c2o1)CCN(CCCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,1
CCCc1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,0
CCC(NC(=O)c1cc(C(=O)NC(C)c2ccc(F)cc2)n2c1COCC2)c1ccc(C(F)(F)F)cc1,1
COc1ccc2c(=O)n(C)c(C#N)c(-c3ccccc3)c2c1,0
O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(O)cc54)CC3)nc2N1,0
O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],0
Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,0
CC1(N)CCC(Nc2c(C(N)=O)cnn3cc(-c4cncnc4)cc23)C1(C)C,1
NC1=NC(c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)(F)F)c2)c2cccc(F)c21,0
Cc1nc(N2CCCC2)nc2ccc(NC(=O)COc3ccc(Cl)cc3)cc12,1
CCn1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)cc(C)c1=O,0
O=c1ccc2ncc(F)c3c2n1CC3(O)CC12CCC(NCc3cc4c(cn3)S(=O)(=O)CCO4)(CC1)CO2,0
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,1
CC(O)COc1ccccc1,0
CNc1cc(Nc2cnc(C#N)c(OC(C)CN(C)C)n2)ncc1C(F)(F)F,1
Cc1c(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(-c2ccccn2)n1C.Cl.Cl.Cl.Cl,1
CC(NC(=O)C1(N)CCCN(c2ncnc3[nH]ccc23)C1)c1cccnc1,0
COC1C(OC(N)=O)C(O)C(Oc2ccc3c(=O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(O)oc3c2C)OC1(C)C,0
NC1CCCN(c2c(C=C3SC(=O)NC3=O)cccc2-c2ccccc2)C1,0
O=C(C1CCN(c2nccc(C(F)(F)F)n2)CC1)N1CCC(NC2CCC(O)(c3ccc(-c4ncccn4)cn3)CC2)C1,0
COC1COCCC1NC1CC2CC(Cl)CC2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,0
COc1ccc2ncc(C(F)F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,1
CCN(CC)CCCCNc1ncc2cc(-c3cc(OC)cc(OC)c3)c(NC(=O)NC(C)(C)C)nc2n1,1
CCCCCCN(CCCCCC)C(=O)Cc1c(-c2ccc(F)cc2)[nH]c2ccccc12,1
Cc1cc(C2CC3C(C)SC(N)=NC3(c3ccc(F)cc3F)CO2)on1,1
Clc1c(OCCNCc2cccs2)ccc2ccccc12,1
CCCCCCC[N+](CC)(CC)CC=CCc1ccc(Cl)cc1,1
CC1(N2CCC(N(c3ccccc3)c3cccnc3)CC2)CCN(C(=O)c2c(Cl)cncc2Cl)CC1,1
CS(=O)(=O)Nc1ccc(OCC(O)CNCCc2ccc(Cl)c(Cl)c2)cc1,1
CN(C)C1CCN(C(=O)c2ccc(O)cc2OCC(O)CN2CCC3(CC2)Cc2cc(Cl)ccc2O3)C1,0
Cc1cccc(N2CCN(CCCCCCN3CCN(c4cccc(C)c4)CC3)CC2)c1,1
Cc1cc(-c2ccc(C(=O)C3CCCCC3C(=O)Nc3cn(C)nc3C)cc2)n[nH]1,0
NCC(=O)N1CCn2c(nc(-c3cccc(F)c3)c2Nc2ccc(F)cc2)C1,0
COc1ccc2ncc(C#N)c(CCN3CCC(NCc4cc5c(cn4)OCS5)CC3)c2c1,1
O=C(CSc1nc2cc([N+](=O)[O-])ccc2[nH]1)Nc1ccc(Oc2ccccc2)cc1,1
Cc1nc[nH]c1CN1CCc2c(c3ccccc3n2C)C1=O,1
O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0
CC1CN(C(=O)C2CN(C(C)(C)C)CC2c2ccc(F)cc2F)CC(C)C1(O)c1ccccn1,1
FC(F)(F)Oc1ccc(OC2CC2)c(CNC2CCC3NC2(c2ccccc2)CC3c2nnn[nH]2)c1,1
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCNC(=O)Nc5ccccc5)c4)n[nH]c2-3)CC1,1
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1ccno1,1
ON=C1CCCCC1,0
CCOc1ccc2cc(-c3nn(C(C)C)c(N)c3C(N)=O)cnc2c1,0
CC(C)CNC(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,1
[Na+].c1nnc[nH]1,0
Cc1nnc(C(C)C)n1C1CCN(C(C)CC(NC(=O)C2CCC2)c2ccccc2)CC1,1
CC(C)(C)NC(=O)NCCN1CCC(O)(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,0
Fc1ccc(Cn2c(C3CCCNC3)nc3ccccc32)cc1,0
O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,1
C=C1CC23CC4C5C6(C)CC(OC(C)=O)CC57C2C(OC(C)=O)C1C(OC(C)=O)C3(O)C7N4C6,0
COCC#Cc1cc(-c2n[nH]c3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)cs1,1
CC(=CC1CCC(C)C2C1=C(C)CC2O)C(=O)O,0
CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,0
CN1C(=O)C(NC(=O)C=Cc2ccc(Cl)cc2Cl)N=C(c2ccccc2)c2ccccc21,1
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1OC(F)F,0
COc1cnc2ccc(=O)n(CCN3CCC(NCc4cnc(C)c(C#N)c4)CC3)c2c1,0
O=S(=O)(NCCN1CC2CN(Cc3ccccc3)CC(C1)O2)c1ccc(F)cc1,0
Cc1n[nH]c(C)c1C(=O)NC1CC(C)(C)Oc2nc(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)cc21,1
CCCN(c1cccnc1)P(=O)(c1ccccc1)c1ccccc1,0
CC(C)c1noc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2)C3C)n1,1
O=C(O)CC1CCC2(CC1)CCN(c1ccc(-c3nc4cc(C(F)(F)F)ccc4[nH]3)cn1)CC2,1
O=C(Nc1ccc(F)cn1)C(CN1CC(O)C1)Oc1ncnc2c1cnn2-c1ccccc1Cl,0
CC(=O)NCCc1ccccc1-c1onc(C2CNCCC2(O)c2ccc(F)c(F)c2)c1C(C)=O,0
CC1CCCN1CCCOc1ccc(-c2ccc(=O)n(C)n2)cc1,0
O=C(O)c1ccc(N2CC3(CCN(Cc4cc(C(F)(F)F)ccc4C4CC4)CC3)OC2=O)cc1,1
Cc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2ncncc2[nH]1)C(F)(F)F,1
O=S1(=O)CCC(C2NC(c3nc(-c4ccccc4)c[nH]3)Cc3c2[nH]c2ccccc32)CC1,1
CC(O)C(C)OC(=O)C1CC2c3cccc4c3c(cn4C(C)C)CC2N(C)C1,0
Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,0
COc1cc(N2CCN(C(=O)CO)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,0
O=C(O)Cn1c2ccccc2c(=O)c2ccccc21,0
Cc1c(C(O)CN2CCN(CC(O)c3ccc4c(c3C)COC4=O)CC2)ccc2c1COC2=O,0
Cl.O=C1NC(C(=O)O)Cc2cn(cn2)CC=CCOc2ccc(Cl)c1c2,0
Cc1ccc(N)c([N+](=O)[O-])c1,0
COc1ccc(-c2cc(-c3ccc(S(=O)(=O)N(C)C)cc3)cnc2N)cn1,1
O=P1(NCCCl)OCCCN1CCCl,0
CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,0
CN(C)C(=O)C(c1ccc(-c2ccc3ncnn3c2)cc1)C(N)C(=O)N1CCC(F)(F)C1.O=C(O)C(F)(F)F,0
O=C1c2cc3ccccc3n2CCN1CCCCN1CCN(c2cccc(Cl)c2Cl)CC1,1
Nc1ccnc(N2CCC(C(=O)N3CCc4ccccc4C3)(c3ccccc3)CC2)c1,1
O=C(NCCCCN1CCN(c2cccc(Cl)c2)CC1)c1cc2ccccc2cn1,1
O=C(O)CC(CN1CCC(CCc2ccc3c(n2)NCCC3)C1)c1cccc(N2CCOCC2)c1,0
COC(C(N)=O)C12CC(F)(F)C(C)C(C=Cc3ccc(-c4ccccc4C#N)cn3)C1C(C)OC2=O,0
O=C1COc2cc3c(cc2N1)CCC3N1CCC(NC(=O)c2cc(=O)c3ccc(F)cc3o2)CC1,0
Cc1ccncc1-c1noc(C2=CC3(CCN(CC4CCCO4)CC3)c3ccccc32)n1,1
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,0
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,1
CCON=C1CCc2cc(OCCCCCN3CCN(c4ccnc(N)c4)S3(=O)=O)ccc21,1
Cc1c(CN2CCOCC2)cc(-c2ccc(C(C)C)cc2)n1-c1ccc(F)cc1,1
O=c1cc(OCc2ccccc2F)ccn1-c1ccc(OCCN2CCCC2)cc1,1
Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)N(Cc2cccnc2)Cc2ccc[n+](C)c2)cc1,1
O=C(O)C1=CCCN(CCON=C(c2ccccc2)c2ccccc2)C1,0
COc1cc(C=C2CCCN3C2=NOC3(CO)c2ccc(F)cc2)ccc1-n1cnc(C)c1,1
CC1CN(c2nc(N3CCOCC3C)c3ncc(-c4ccccc4)nc3n2)CC(C)O1,0
Cn1c(NCCN(CCO)CCCc2ccc([N+](=O)[O-])cc2)cc(=O)n(C)c1=O,1
NC(C(=O)N1CCC(F)C1)C1CCC(NS(=O)(=O)c2ccc(F)cc2F)CC1,0
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCNCC1,0
COC(=O)C1(CNC(=O)c2cc(Cl)cc(Cl)c2)CCN(CC2=Cc3ccccc3OC2(C)C)CC1,0
Nc1nc(NC2CCOCC2)c2sc(-c3ccc(C(F)(F)F)cc3)cc2n1,1
CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)C1=C(CCC=C(C)C)C(=O)O,0
c1ccc(C(C(c2ccccc2)N2CCCCC2)N2CCCCC2)cc1,0
CC1CN(CCO)CCN1c1cc2[nH]c(SC(C)(C)C)nc2cc1Cl,1
COc1cc(-c2cn(C3CCCCN(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,0
COC(=O)c1cc(-c2ccc3cc(CCN4CCCC4C)ccc3n2)on1,0
CC1NC(c2cccc(S(C)(=O)=O)c2)=NC1(c1ccc(F)cc1)c1ccc(F)nc1,0
CCN(CC)C(=O)c1ccc(C(c2cccc(NC(=O)OC)c2)N2CCN(Cc3cncs3)CC2)cc1,0
Cc1c(C)c2c(c(C)c1OC(=O)c1cccnc1)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,0
COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(CC(O)(C(=O)CO)CC1OC1CC(N)C(O)C(C)O1)C3=O,0
Cc1cnc(NC(=O)C(CN2CC(O)C2)Oc2ncnc3c2cnn3-c2c(Cl)cccc2Cl)cn1,0
Cc1cc(N2CC3CCC(C2)C3Nc2nc3c(OCC(F)F)ccc(C(F)(F)F)n3n2)ncn1,1
Cc1ccccc1C1CCN(CC2CCc3cccnc3C(O)C2)CC1,1
O=C(CCCCCCC(=O)Nc1ccc2ccnc(Nc3ccc4ccccc4c3)c2c1)NO,0
c1ccc(N2CCN(CCCCCCN3CCN(c4ccnc5ccccc45)CC3)CC2)cc1,1
Clc1ccc(-c2nc(COc3ccccc3CN3CCCCCCC3)cs2)cc1,1
COC1CN(CCn2c(=O)ccc3ccc(C#N)cc32)CCC1NCc1cc2c(cn1)OCCO2,0
COC(=O)c1ccc(-n2cc(C3CCN(CCN4CCNC4=O)CC3)c3cc(Cl)ccc32)cc1,1
COc1cc(CCC23CCC(NCc4ccc5c(n4)NC(=O)CO5)(CC2)CO3)c2nc(OC)ccc2n1,1
CC1CCCN1CCCOc1ccc(N2CCN(C(=O)c3ccc(C#N)cc3)CC2=O)cc1,0
CC1OC(=O)C2(CC(N)=O)CC(F)(F)C(C)C(C=Cc3ccc(-c4ccccc4C#N)cn3)C12,0
Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,0
O=CNc1ccccc1,0
Cc1c(N=C=O)cccc1N=C=O,0
COc1ccc(C2(O)CCC(N3CC(NC(=O)CNc4ncnc5ccc(C(F)(F)F)cc45)C3)CC2)cn1,0
CC(C)=CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1nccc3ccccc13)c(=O)n2C,1
N#Cc1ccc(OCCN2CC3CN(CCNS(=O)(=O)c4cccc(F)c4)CC(C2)O3)cc1,0
CN(C)C(=O)C(c1ccc(-c2ccc3ncnn3c2)cc1)C(N)C(=O)N1CCC(F)C1,0
Cc1cccc(CN2C3CCC2CC(Oc2cccc(C(N)=O)c2)C3)c1,1
NC1=NC2(CO1)c1cc(-c3cccnc3F)ccc1Oc1c2cc(C2C=CCOC2)nc1F,0
CN1CCOc2ccc(CNC34CCC(CC5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc21,0
CC(C)C1(C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCC(N2CCC(c3cccc(F)c3)CC2)C1,1
COc1cccc2c1OC(c1ccc(OCCCN3CCCC(C)C3)cc1)C(C)S2(=O)=O,1
OC(O)C(Cl)(Cl)Cl,0
Nc1nc(N2CCC(N3Cc4cc(F)ccc4OCC3Cc3ccc(Cl)cc3)CC2)n[nH]1,1
Fc1cc(C(CC2CNC2)Oc2ccccc2F)ccc1Cl,1
N#Cc1cc(OC2CC3CCC(C2)N3)cc(-c2ccccn2)c1,1
CC(C)Oc1cccc(C=C2SC(O)=NC2=O)c1N1CCCC(N)C1,0
O=C1N(CCN2Cc3ccccc3C2)CCN1Cc1ccccc1,0
CC1CCC2C(C)C3C(CC4C5CC=C6CC(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7OC7OC(C)C(O)C(O)C7O)CCC6(C)C5CCC43C)N2C1,0
COc1cccc2c1OC(c1ccc(OCCCN3CCCC3)cc1)C(C)S2(=O)=O,1
Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CN(CCO)C2=O,0
CSc1cc(Nc2cnc(C#N)c(OC(C)CN(C)C)n2)ncc1-c1cnn(C)c1,1
O=C(O)C1CCC2(CCN(c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)cn3)CC2)OC1,0
Cc1ccc(-c2cc3nccnc3c(NCC3CCCNC3)n2)o1,0
CC1CCCN1CCCOc1ccc(N2CCN(C(=O)c3ccc(F)cc3)CC2=O)cc1,0
CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,0
CCN(CC)CCOC(=O)c1ccc(N)cc1,0
N#CC1(NC(=O)C2CCCCC2C(=O)N2CCN(c3nc4ncccc4s3)CC2)CC1,0
Cc1ccc(Oc2ccc(Nc3cncc(N)n3)cc2)cc1,1
COc1cc(-c2cn(C3CC(C(C)(C)C)CCN(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,1
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,0
O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)C1=CC(=O)c2cc(F)c(F)cc2C1,1
O=C(NC(c1ccccc1)c1ccccc1)C1CCC(N2CCOCC2)CC1c1ccccc1,1
CC1(C)CCc2cc(CN3CCC4(CC3)CCN(C(=O)c3ccncn3)CC4)ccc2O1,0
O=C(O)c1ccc(-n2cc(C3CCN(CCN4CCNC4=O)CC3)c3cc(Cl)ccc32)cc1,0
c1ccc(-c2c[nH]c(C3Cc4c([nH]c5ccccc45)C(C4CCOC4)N3)n2)cc1,1
COc1ccc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)C(O)C3)c2c1,0
N#Cc1cnc(Nc2cc(N3CCN(CCCN4CCOCC4)CC3)ncn2)s1,1
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,0
CCCCCC(O)c1cccc(OCc2ccc3ccccc3n2)c1,0
COCc1ccc(-c2ccc3ncc(C(N)=O)c(NC(C)c4ccn(C)n4)c3c2)c(F)n1,0
Cc1cccc(C)c1OCC(C)[NH3+],1
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,0
CC1CCCN1CCc1ccc(-c2ccc(S(=O)(=O)NCc3ccncc3)cc2)cc1,1
CC1c2c([nH]c3ccc(C(F)(F)F)cc23)CC2CCN(CCC3(C(=O)O)CCCCC3)CC21,1
O=C1NCc2c(-c3ccccc3Cl)nc(=O)[nH]c2N1c1c(Cl)cccc1Cl,1
O=C1COc2ccc(CNC34CCC(CC5(O)Cn6c(=O)c(F)cc7ncc(F)c5c76)(CC3)OC4)nc2N1,0
NC1(Cc2nc(-c3ccc(OC(F)(F)F)cc3)c[nH]2)COC1,0
Cc1c(S(=O)(=O)NCCCCN2CCN(c3nsc4ccccc34)CC2)sc2ccc(F)cc12,0
CCOC(=O)c1c(OC)cnc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc12,1
CC(C)(O)C1(C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCC(N2CCC(c3cc(Cl)ncn3)CC2)C1,1
O=c1nc(NC2CC3CCC(C2)N3c2ccc3c(c2)OCO3)c2cc(Cl)ccc2n1CC(F)(F)F,1
O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CN(C2CCC(c3ccccc3)CC2)CC1O,1
CNC(=O)c1ccccc1Nc1nc(Nc2ccc3c(c2OC)CCCC(N2CCN(CCO)CC2)C3)ncc1Cl,1
Cc1cc(-c2ccc(C(=O)C3CCCCC3C(=O)Nc3cnn(C)c3S(N)(=O)=O)cc2)n[nH]1,0
O=C(C=Cc1ccc2c(c1)CN(CCc1cnn3ccccc13)C2)NO,1
CC(O)CCl,0
COc1cc(F)c2nccc(NC(=O)C3(O)CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,0
O=C(NC1CCN(Cc2ccc3ccc(=O)[nH]c3c2)CC1)c1cc(=O)c2ccc(F)cc2o1,0
